ID,group,session,modality,trial_mean,trial_sd,trial_var,precision,log_precision
EC_002,EC,pre,proprioceptive,0.7335572907424999,1.3137395791697017,1.7259116818769853,0.5794039234455307,-0.5457554221034855
EC_003,EC,pre,proprioceptive,0.5880364575925001,2.1002829378472527,4.411188419012287,0.22669627887350838,-1.4841441359240213
EC_004,EC,pre,proprioceptive,1.6417395812650004,0.997961230138399,0.9959266168593465,1.0040900434547064,0.004081701963946818
EC_005,EC,pre,proprioceptive,1.5365677063974996,2.168105094341961,4.700679700111563,0.21273519231192597,-1.5477071153049897
EC_006,EC,pre,proprioceptive,4.08781249485,1.6238982547525953,2.637045541788525,0.3792122601423749,-0.9696591775248352
EC_007,EC,pre,proprioceptive,1.0034322904024997,1.318695423097751,1.7389576188989566,0.5750571429297758,-0.5532858641142473
EC_008,EC,pre,proprioceptive,1.4294114565324998,1.0022962293507598,1.004597731370751,0.995423311015766,-0.0045871940899186205
EC_009,EC,pre,proprioceptive,0.6641041658299999,0.9875075835206657,0.9751712275108246,1.0254609362835203,0.025142205443498458
EC_010,EC,pre,proprioceptive,1.379802081595,1.3132963057148013,1.7247471866041446,0.579795118824864,-0.5450804812522272
EC_011,EC,pre,proprioceptive,1.588822914665,0.8988237810875603,0.8078841894485387,1.237801176283199,0.21333656062417447
EC_012,EC,pre,proprioceptive,3.7094583286600007,1.577065545536741,2.487135734919099,0.40206892851086307,-0.9111317411040094
EC_013,EC,pre,proprioceptive,0.70114583245,1.910569964831843,3.65027759051755,0.27395176810600214,-1.2948032168991674
EC_014,EC,pre,proprioceptive,2.2602031221525,2.162048796239284,4.674454997319736,0.21392868271774684,-1.5421125778314684
EC_015,EC,pre,proprioceptive,0.7150364574325001,1.563569172033485,2.4447485557334776,0.4090400207640079,-0.8939422774476136
EC_016,EC,pre,proprioceptive,1.2779374983899996,1.2676261407533065,1.6068760327211216,0.6223255432508857,-0.4742919417269564
EC_017,EC,pre,proprioceptive,1.5822083313400004,1.0539177906938575,1.1107427095410218,0.9002985042442614,-0.10502889926610773
EC_018,EC,pre,proprioceptive,1.7025937478550006,1.8622563877659515,3.46799885377509,0.28835072967554476,-1.2435777284035607
EC_019,EC,pre,proprioceptive,0.44516145777249994,1.7387185981296536,3.0231423634819476,0.3307816436564488,-1.106296808132703
EC_020,EC,pre,proprioceptive,-0.8195468739675,1.4244908118911688,2.029174073162361,0.492811342913303,-0.7076288497523492
EC_021,EC,pre,proprioceptive,1.215760415135,0.9149352512517867,0.8371065139831699,1.1945911103256628,0.17780395973946228
EC_022,EC,pre,proprioceptive,1.8474531226725,0.9172656812415826,0.8413763299835847,1.188528800209426,0.1727162399262164
EC_023,EC,pre,proprioceptive,-1.2309739567825002,2.3834650406444657,5.6809055999743245,0.17602827267619436,-1.7371106566395917
EC_024,EC,pre,proprioceptive,1.8983854142749998,2.7389347946481326,7.501763809334207,0.1333019840954912,-2.015138167470953
EC_025,EC,pre,proprioceptive,1.3440833316399996,1.699229549528577,2.887381061991091,0.34633461206897864,-1.0603498843471175
EC_026,EC,pre,proprioceptive,1.9565937475350001,0.9889633893058425,0.9780485853872994,1.0224440942307667,0.022195931871123988
EC_002,EC,post1,proprioceptive,1.2124531234725002,1.128192564670448,1.2728184629776829,0.7856579937256407,-0.2412337037326516
EC_003,EC,post1,proprioceptive,0.4577291660899999,1.904172523845557,3.625873000568358,0.2757956497216668,-1.2880950870552876
EC_004,EC,post1,proprioceptive,1.5669947896925005,1.0024753004372007,1.0049567279866556,0.995067719983739,-0.004944483854375585
EC_005,EC,post1,proprioceptive,0.8116093739774998,2.2786674978137675,5.192325565592856,0.19259192964064853,-1.6471816826733507
EC_006,EC,post1,proprioceptive,1.6093281229725,1.8304598266142023,3.3505831768484953,0.2984555067636267,-1.2091344133276922
EC_007,EC,post1,proprioceptive,0.7057760407775001,0.7435272691369804,0.5528327999502958,1.8088651760349752,0.5926996740806764
EC_008,EC,post1,proprioceptive,0.28905729130249985,1.2352559361112219,1.5258572276980111,0.6553693109994654,-0.4225563686543481
EC_009,EC,post1,proprioceptive,1.533260414735,0.8674210121338337,0.7524192122912845,1.3290463396791488,0.2844616472038545
EC_010,EC,post1,proprioceptive,0.9147968738475001,1.3002655589880818,1.6906905238905892,0.5914743034691036,-0.5251370395012775
EC_011,EC,post1,proprioceptive,1.6675364562325001,0.9735340605613444,0.9477685670730595,1.0551099020810997,0.05364493409116256
EC_012,EC,post1,proprioceptive,2.1014531223525,1.4122964133827562,1.9945811592537974,0.5013583906378194,-0.6904340830640489
EC_013,EC,post1,proprioceptive,0.646906249185,1.142910010301444,1.3062432916472466,0.765554170799946,-0.26715530113674174
EC_014,EC,post1,proprioceptive,0.9597760404575,1.9111428573313922,3.652467021128798,0.2737875507746403,-1.295402835479107
EC_015,EC,post1,proprioceptive,1.5656718730274997,1.6629440138689202,2.7653827932624755,0.3616135901461383,-1.0171790678016075
EC_016,EC,post1,proprioceptive,1.5967604146550003,0.83025848204774,0.6893291470122174,1.4506857926062373,0.3720364050400524
EC_017,EC,post1,proprioceptive,0.9465468738074998,1.2451138450789432,1.5503084872072703,0.6450329132890207,-0.43845393513319597
EC_018,EC,post1,proprioceptive,-0.7990416656600001,1.2583312974097733,1.5833976540409633,0.6315532913970893,-0.45957295215814276
EC_019,EC,post1,proprioceptive,-0.45706770775750005,1.4133775930214634,1.9976362204551457,0.5005916441443767,-0.6919645918049999
EC_020,EC,post1,proprioceptive,0.5020468743675,0.8958339892402359,0.8025185362780752,1.2460771369067751,0.22000032607889874
EC_021,EC,post1,proprioceptive,0.5344583326600001,0.8135436933649981,0.6618533410139621,1.5109087437225834,0.41271128684240804
EC_022,EC,post1,proprioceptive,1.9089687475949997,1.0186577263361871,1.0376635634244105,0.9637034923919692,-0.03697161219043326
EC_023,EC,post1,proprioceptive,-0.43127083278999995,1.332383370348174,1.7752454455803597,0.5633023886863611,-0.5739386925678944
EC_024,EC,post1,proprioceptive,1.438010414855,1.9249517436897907,3.7054392155343656,0.2698735404449993,-1.3098017984248778
EC_025,EC,post1,proprioceptive,1.0100468737274997,0.9643529928344857,0.9299766947888296,1.075295763435309,0.07259575251567645
EC_026,EC,post1,proprioceptive,1.6913489562025004,0.9954838871934639,0.9909881696618092,1.0090937819583317,0.009052682501599327
EO+_001,EO+,pre,proprioceptive,-1.5299531230725005,1.2872236953985738,1.6569448419955604,0.6035203916598929,-0.5049754500180491
EO+_002,EO+,pre,proprioceptive,1.0503958320100004,0.8816092407442694,0.7772348533656871,1.2866123999324854,0.25201271770091255
EO+_003,EO+,pre,proprioceptive,3.2021197876325003,1.4368365739245954,2.0644993401673695,0.48437893902108475,-0.7248877467350294
EO+_004,EO+,pre,proprioceptive,1.6523229145850002,1.9391329142134732,3.760236458986037,0.2659407223208654,-1.3244818434526355
EO+_005,EO+,pre,proprioceptive,3.8787916617800007,1.3092478228695923,1.7141298616887672,0.5833863713305807,-0.5389055825848716
EO+_006,EO+,pre,proprioceptive,-1.0709010403175,1.6907341318839746,2.8585819047174574,0.34982380541544783,-1.050325664352314
EO+_007,EO+,pre,proprioceptive,0.6462447908525,1.194168421390278,1.4260382186457485,0.7012434778568979,-0.35490012292730966
EO+_008,EO+,pre,proprioceptive,2.4950208301899996,1.7224062861138216,2.9666834144444083,0.33707674877984145,-1.0874446333723895
EO+_009,EO+,pre,proprioceptive,1.8388541643500003,1.4967932993154325,2.2403901808755777,0.4463508225202028,-0.8066500385888822
EO+_010,EO+,pre,proprioceptive,-0.2890572913025,1.1481973626973614,1.3183571837051762,0.7585197792828424,-0.2763864036939373
EO+_011,EO+,pre,proprioceptive,-0.11641666652000007,1.0550174537322903,1.1130618276797652,0.8984226887778117,-0.10711462122651674
EO+_012,EO+,pre,proprioceptive,0.6555052075075001,1.3357644185230684,1.7842665817922712,0.5604543683127853,-0.579007452250136
EO+_013,EO+,pre,proprioceptive,1.609989581305,1.28652156716483,1.6551377427802505,0.6041793224533869,-0.5038842336317587
EO+_014,EO+,pre,proprioceptive,-0.22754166638,1.034885222764221,1.0709874242957511,0.9337177797933246,-0.06858104937589968
EO+_015,EO+,pre,proprioceptive,1.4664531231524998,0.9874909969562372,0.9751384690696232,1.02549538523908,0.02517579850952472
EO+_016,EO+,pre,proprioceptive,0.8446822906024998,2.7946800510530125,7.810236587753669,0.12803709449314055,-2.055435256318979
EO+_017,EO+,pre,proprioceptive,1.2845520817149998,1.350803577384595,1.8246703046750194,0.5480442123916209,-0.6013993157417876
EO+_018,EO+,pre,proprioceptive,-2.2013333305600002,1.6818695298062496,2.8286851152906953,0.3535211447164677,-1.0398119801119767
EO+_019,EO+,pre,proprioceptive,3.163093746015001,1.035893329265729,1.0730749896172362,0.9319013206679042,-0.07052834901382546
EO+_020,EO+,pre,proprioceptive,1.9797447891724993,1.0826282891901837,1.172084012554864,0.8531811621764537,-0.1587833716530027
EO+_021,EO+,pre,proprioceptive,1.493572914785,1.2686417277703887,1.609451833440237,0.6213295603028263,-0.47589364489713987
EO+_022,EO+,pre,proprioceptive,5.0528802019675,2.5526217657686656,6.515877879075941,0.1534712618250937,-1.8742419488631181
EO+_023,EO+,pre,proprioceptive,0.06283854158749994,1.9648141871808165,3.8604947901470124,0.25903415348526315,-1.3507953592377857
EO+_024,EO+,pre,proprioceptive,0.2917031246325,1.762858958244486,3.1076717066628348,0.32178431134022434,-1.1338737984394582
EO+_001,EO+,post1,proprioceptive,1.3712031232725002,1.2481864744462958,1.5579694749906736,0.6418610993684496,-0.44338335482444874
EO+_002,EO+,post1,proprioceptive,1.3665729149449999,0.9700257084736066,0.9409498750997224,1.0627558666650754,0.06086540850976895
EO+_003,EO+,post1,proprioceptive,1.1026510402775,1.4268313916689759,2.0358478202520267,0.4911958497350777,-0.7109123514213047
EO+_004,EO+,post1,proprioceptive,0.1567656248025,1.555961210781306,2.4210152894560273,0.41304984910883724,-0.8841869932833681
EO+_005,EO+,post1,proprioceptive,1.1350624985700002,1.2497373712992876,1.5618434972220536,0.6402690165683265,-0.4458668525578417
EO+_006,EO+,post1,proprioceptive,1.2190677067975,1.2420090458604411,1.5425864699991634,0.648261876691128,-0.43346053357249253
EO+_007,EO+,post1,proprioceptive,1.0345208320300001,1.1041166280590025,1.2190735283563814,0.8202950656702818,-0.19809116726608061
EO+_008,EO+,post1,proprioceptive,2.673614579965,1.578086730679541,2.4903577295468424,0.40154873660739693,-0.9124263666422507
EO+_009,EO+,post1,proprioceptive,1.5669947896925003,1.4171507928863132,2.008316369778306,0.4979295170065202,-0.6972967440895204
EO+_010,EO+,post1,proprioceptive,0.5291666660000001,1.3984527038129222,1.9556699648016724,0.5113337209233111,-0.6707328277246798
EO+_011,EO+,post1,proprioceptive,0.11509374985500005,0.9476548841741531,0.8980497794991275,1.113524019300727,0.10752977847565402
EO+_012,EO+,post1,proprioceptive,2.2535885388275,1.5174557835479392,2.30267205502309,0.4342780804668134,-0.8340702116641447
EO+_013,EO+,post1,proprioceptive,0.5304895826650001,1.2419449123253639,1.5424271652508557,0.6483288303842619,-0.4333572570445519
EO+_014,EO+,post1,proprioceptive,-0.30030208295500005,1.025174296339149,1.0509823378744694,0.951490775784513,-0.04972528668649919
EO+_015,EO+,post1,proprioceptive,2.1728906222625,1.0987613256808721,1.2072764508119875,0.8283106982890472,-0.18836695550207833
EO+_016,EO+,post1,proprioceptive,1.1674739568624997,1.0935047596793768,1.1957526594414514,0.8362933522281359,-0.17877582765394892
EO+_017,EO+,post1,proprioceptive,1.1132343735974999,1.5206285260247248,2.3123111141601274,0.43246775655585507,-0.8382475067052325
EO+_018,EO+,post1,proprioceptive,0.43060937445749997,1.2311892065193057,1.5158268622496378,0.6597059498707527,-0.4159610737387268
EO+_019,EO+,post1,proprioceptive,1.6172656229625002,0.9381486208155739,0.8801228347381636,1.1362050392630705,0.12769379632122344
EO+_020,EO+,post1,proprioceptive,1.5213541647499995,0.9483071880150012,0.8992865228409189,1.111992645948834,0.10615358245115726
EO+_021,EO+,post1,proprioceptive,-0.38695312451249986,1.523509567244878,2.3210814014866754,0.4308336619988813,-0.8420331984078809
EO+_022,EO+,post1,proprioceptive,2.0663958307299994,1.8466169000527184,3.4099939755603113,0.2932556500589376,-1.2267105245960088
EO+_023,EO+,post1,proprioceptive,0.9584531237924997,1.2868415563961175,1.6559611912679821,0.6038788863368787,-0.5043816204638103
EO+_024,EO+,post1,proprioceptive,-0.09061979155249994,1.1066026015693757,1.2245693178001105,0.8166136334335566,-0.20258920487286747
EO-_001,EO-,pre,proprioceptive,-0.9809427070975,1.262279125822838,1.593348591488068,0.6276090526217336,-0.46583783403714435
EO-_002,EO-,pre,proprioceptive,2.2482968721675,1.3687502477970748,1.8734772408445537,0.5337668257711021,-0.6277961912432325
EO-_003,EO-,pre,proprioceptive,-1.8725885393075,1.8562798063658799,3.4457747195217485,0.2902104987695753,-1.2371487614828796
EO-_004,EO-,pre,proprioceptive,1.8143802060475,2.2949508521016866,5.266799413562258,0.1898686320623779,-1.661422856153926
EO-_005,EO-,pre,proprioceptive,2.8184739547825,2.0124304397755326,4.049876274935144,0.24692112353877138,-1.3986863312530755
EO-_006,EO-,pre,proprioceptive,3.8152916618600003,1.2194584297932303,1.4870788619937705,0.6724592928846225,-0.39681370036480307
EO-_007,EO-,pre,proprioceptive,4.237302077995,1.5334664581633057,2.3515193783119135,0.42525696756871745,-0.8550616631990818
EO-_008,EO-,pre,proprioceptive,0.4848489577225001,1.9400624039569005,3.7638421312470283,0.2656859573620539,-1.3254402790919668
EO-_009,EO-,pre,proprioceptive,3.5599687455150013,1.265468414953125,1.6014103092439747,0.6244495831128374,-0.47088468428022007
EO-_010,EO-,pre,proprioceptive,-0.41142708281499984,1.5512653933960998,2.406424320748356,0.4155543107580534,-0.8781419614162759
EO-_011,EO-,pre,proprioceptive,-1.7012708311900002,3.1025099587610834,9.6255680442117,0.10388997256129172,-2.2644228960128157
EO-_012,EO-,pre,proprioceptive,5.1441614518525,1.2162702481134633,1.4793133164459853,0.6759893180725743,-0.3915780047318101
EO-_013,EO-,pre,proprioceptive,2.7721718715075,1.54420876921091,2.3845807229078737,0.419360934353504,-0.8690233113632047
EO-_014,EO-,pre,proprioceptive,1.6635677062375003,1.0246425398154368,1.049892334399429,0.952478618269016,-0.04868762024477313
EO-_015,EO-,pre,proprioceptive,1.2600781234124998,1.5182339255713335,2.3050342527557417,0.43383303254798417,-0.8350955365359188
EO-_016,EO-,pre,proprioceptive,1.3215937483349998,1.41138181487085,1.991998627348134,0.5020083780535828,-0.689138470079907
EO-_017,EO-,pre,proprioceptive,0.10318749987000009,1.527628986945215,2.333650321755264,0.4285132141167774,-0.8474337033409592
EO-_018,EO-,pre,proprioceptive,-0.23481770803750016,1.7812710410085846,3.172926521535807,0.31516645381247754,-1.1546543549222084
EO-_019,EO-,pre,proprioceptive,1.5021718731074998,1.7087447959130644,2.9198087775599797,0.3424881819951504,-1.071518126998821
EO-_020,EO-,pre,proprioceptive,-0.11178645819250002,1.4608957810111007,2.134216482976034,0.46855602886430775,-0.7580995924279459
EO-_021,EO-,pre,proprioceptive,0.9154583321800001,3.065139125217049,9.395077856936338,0.10643871346544564,-2.2401859198919043
EO-_022,EO-,pre,proprioceptive,-0.25664583301,1.816198168110565,3.2985757858481723,0.303161141329626,-1.193490795268954
EO-_023,EO-,pre,proprioceptive,4.995333327039999,1.705113800647501,2.907413073158566,0.3439483743235757,-1.0672637075118327
EO-_024,EO-,pre,proprioceptive,2.0339843724374993,1.5171517503928915,2.301749433720215,0.4344521542398056,-0.8336694571643759
EO-_001,EO-,post1,proprioceptive,-1.3506979149650002,1.5125039636996422,2.2876682402071284,0.4371263203398141,-0.8275330630945765
EO-_002,EO-,post1,proprioceptive,0.8956145822049999,1.6435491722264153,2.7012538815261347,0.3701984500009408,-0.9937160657749496
EO-_003,EO-,post1,proprioceptive,-0.23680208303499994,1.653353542598249,2.73357793682218,0.3658209215584001,-1.0056113506794742
EO-_004,EO-,post1,proprioceptive,1.8315781226925,1.2261417247488706,1.5034235291701352,0.6651485629947427,-0.40774486027740403
EO-_005,EO-,post1,proprioceptive,2.3435468720475012,2.125956621430287,4.519691556203281,0.22125403637942928,-1.508443751737665
EO-_006,EO-,post1,proprioceptive,2.2112552055475,1.9711004126921476,3.8852368369151544,0.25738456675243293,-1.3571839438444333
EO-_007,EO-,post1,proprioceptive,2.170906247265,1.812139053627146,3.283847949680688,0.30452079856414704,-1.18901589017745
EO-_008,EO-,post1,proprioceptive,-0.4808802077274999,1.6995008780663212,2.8883032345481965,0.3462240349415477,-1.0606692136309201
EO-_009,EO-,post1,proprioceptive,1.3910468732475005,1.209774096684077,1.4635533650077748,0.6832685598688011,-0.380867290446591
EO-_010,EO-,post1,proprioceptive,-0.15544270813749994,1.506763826825082,2.270337229828566,0.44046319941443696,-0.819928379855301
EO-_011,EO-,post1,proprioceptive,-0.11906249984999999,1.402963522576946,1.9683066456815128,0.5080509188921408,-0.6771736023871036
EO-_012,EO-,post1,proprioceptive,1.3956770815750004,1.6301398023891462,2.657355775333325,0.37631393179732026,-0.9773315589553541
EO-_013,EO-,post1,proprioceptive,2.0763177057175,1.7535123513898534,3.074805566476773,0.32522381606907175,-1.1232416688452966
EO-_014,EO-,post1,proprioceptive,1.718468747835,1.1481748899630404,1.31830557794164,0.7585494719375822,-0.27634725893542395
EO-_015,EO-,post1,proprioceptive,1.6536458312500006,2.0530676964776857,4.215086966320191,0.23724302914513978,-1.4386702238199003
EO-_016,EO-,post1,proprioceptive,2.096822914025001,1.3596485202746798,1.8486440986851262,0.5409370038891012,-0.6144524507436735
EO-_017,EO-,post1,proprioceptive,0.58472916593,1.1287160894528698,1.274000010589779,0.7849293498334157,-0.24216156546220008
EO-_018,EO-,post1,proprioceptive,0.4471458327699997,1.6367337496583487,2.678897367270678,0.3732879102489928,-0.9854052797392888
EO-_019,EO-,post1,proprioceptive,1.8858177059575003,1.0758941581665402,1.1575482395768883,0.8638948821394468,-0.14630418177022453
EO-_020,EO-,post1,proprioceptive,0.4107656244825001,1.1915064282287349,1.4196875685103971,0.7043803314057663,-0.35043682522896275
EO-_021,EO-,post1,proprioceptive,1.6589374979100004,1.336566586569854,1.786410240334991,0.5597818336579161,-0.5802081539137397
EO-_022,EO-,post1,proprioceptive,0.41142708281499996,1.3609706994555355,1.8522412447764895,0.5398864768939265,-0.6163963894990252
EO-_023,EO-,post1,proprioceptive,0.7977187489950001,1.5191542022310733,2.3078294901563288,0.4333075750463097,-0.8363074681682001
EO-_024,EO-,post1,proprioceptive,2.967302079595001,1.148559406220142,1.3191887096167652,0.7580416605373373,-0.2770169337190211
