sim,group,true_beta_state,rec_beta_state,true_beta_obs,rec_beta_obs,true_r_sensory_base,rec_r_obs_base,waic
149,EO-,0.5262532317007791,0.17012342992382704,-0.022592067471857373,0.22858999378511335,2.0746228203629933,5.783028523435881,35874.38455062734
150,EC,1.0681400618973123,0.8858109815891811,-1.385310480546059,-0.708784594966584,1.5506177089423798,5.364651038637319,35435.00028850975
150,EO+,0.8098652389574474,1.0506537643402347,-0.6740262823415865,-0.7615284170631537,2.0032162245216885,4.9993615012724,35435.00028850975
150,EO-,0.3207468042195189,-0.08223961348053932,0.10918520919288854,0.2599230268960036,2.0746228203629933,5.7737146267978225,35435.00028850975
151,EC,1.075875746453194,1.1753037438764284,-1.5185133373205566,-1.1622982611005197,1.5506177089423798,6.352158772256504,35810.30809672644
151,EO+,0.6121371356770555,0.3687282590657727,-0.493190269246857,-0.3420243581485437,2.0032162245216885,6.3087345120241105,35810.30809672644
151,EO-,0.6428108273972877,0.8870146172417441,-0.09869479550701385,-0.20691075855580093,2.0746228203629933,5.057957308095897,35810.30809672644
152,EC,0.9881089270027362,0.739550161886483,-1.1962297107813944,-0.6109237180764813,1.5506177089423798,5.916205527797073,35389.61298363673
152,EO+,0.9410474115756803,0.784212831994171,-0.7312974990323173,-0.49866062608590594,2.0032162245216885,5.662550703108385,35389.61298363673
152,EO-,0.4794930048483924,0.4314183503340316,-0.10151234875446594,-0.061970723838349936,2.0746228203629933,4.793083163021031,35389.61298363673
153,EC,1.2974475499529148,1.300444854632984,-1.8815806980541951,-1.163136044986802,1.5506177089423798,5.598536509146107,35890.82767497264
153,EO+,0.7205599745614611,0.585867622872644,-0.4996791568815392,-0.22068568333847827,2.0032162245216885,5.850353178160958,35890.82767497264
153,EO-,0.3723979032373515,-0.3766719600259814,0.13630638388777688,0.35360420673730575,2.0746228203629933,5.779859977307449,35890.82767497264
154,EC,1.156537136817875,1.299309612304652,-1.895895058125091,-1.2598698060727807,1.5506177089423798,5.397709070782471,35701.62227554419
154,EO+,0.5771485337534618,0.44444357530420087,-0.415049351132152,-0.15149056536916883,2.0032162245216885,5.480001466025422,35701.62227554419
154,EO-,0.6705937029015699,0.8044217022871563,-0.24729135611408581,-0.2957333367100954,2.0746228203629933,5.993579320827122,35701.62227554419
155,EC,1.20085320278931,1.2756132237423397,-1.7768102091813192,-1.1509883444736255,1.5506177089423798,5.9998019202889825,35717.03704189703
155,EO+,0.5734672777255652,0.4347008132221001,-0.589438404108927,-0.3920025330306305,2.0032162245216885,6.093594615184733,35717.03704189703
155,EO-,0.6996358320449877,0.9232502153835278,-0.023810878278887275,-0.2619248619226866,2.0746228203629933,5.113434780901111,35717.03704189703
156,EC,1.1078908894353556,1.2496249569569848,-1.6433760090164058,-1.1291502292293745,1.5506177089423798,5.2422466688014175,35286.250104321916
156,EO+,0.661575133011573,0.42836488528466465,-0.5483391256380427,-0.32327755536186775,2.0032162245216885,5.21916768782367,35286.250104321916
156,EO-,0.47306674701412327,0.0035997261799779363,0.0006515198312081177,0.18082890217616243,2.0746228203629933,5.283306218597351,35286.250104321916
157,EC,1.087597455167073,0.9448305682858015,-1.5970388972198948,-1.0405549400173046,1.5506177089423798,6.117094420376295,35755.38151935518
157,EO+,0.7230954800609937,0.34219062146888357,-0.4287671093452889,-0.23628385060575693,2.0032162245216885,5.728618727042426,35755.38151935518
157,EO-,0.4176086301624952,0.28617647180843997,0.06370170200266724,0.11284740573035706,2.0746228203629933,5.99475392215963,35755.38151935518
158,EC,1.078375347275994,1.2921644753914778,-1.8404482429716962,-1.495284833029884,1.5506177089423798,5.730492724733519,35561.73634335219
158,EO+,0.9131354981833715,0.5326269291832887,-0.7067944255710282,-0.289802546923415,2.0032162245216885,5.829144685556475,35561.73634335219
158,EO-,0.5270321075702477,-0.5749082301155303,0.019625011911323223,0.48954802556714194,2.0746228203629933,4.755996435691857,35561.73634335219
159,EC,0.7972157693305192,0.7453924768465741,-1.1662343567835791,-0.6928320470870886,1.5506177089423798,5.551600611828544,35429.804935237305
159,EO+,0.6182954619139502,0.46795066094794713,-0.5007456569425541,-0.2742625643708726,2.0032162245216885,5.5023639715138835,35429.804935237305
159,EO-,0.52351820688524,0.36481940873273067,-0.11098405607038929,-0.05942899238728936,2.0746228203629933,5.673248164027216,35429.804935237305
160,EC,1.127672870204949,1.2734276808236227,-1.5857534873916956,-1.4143253342537179,1.5506177089423798,5.664997515491922,35350.42917251312
160,EO+,0.8240950766951882,0.746395308294309,-0.7379561790610836,-0.549075151979991,2.0032162245216885,5.245354486892071,35350.42917251312
160,EO-,0.31919556265639953,-0.0020192449370502984,0.3424607803208618,0.32212327215406644,2.0746228203629933,5.012600544869797,35350.42917251312
161,EC,1.1261156060777784,1.3091534708629775,-1.6510673488127499,-1.0655076826374827,1.5506177089423798,5.633365822876479,35632.325745220165
161,EO+,0.8357506191606388,0.58870485982126,-0.6989701771130471,-0.4127317880058503,2.0032162245216885,5.705310433929004,35632.325745220165
161,EO-,0.39489115653061974,-0.0036962119706520956,0.02907802608744343,0.12660719529287442,2.0746228203629933,5.64596227943671,35632.325745220165
162,EC,0.952226519434588,0.9988670892636442,-1.4117478344308334,-0.8685699152481001,1.5506177089423798,5.914207156509738,35672.502536521446
162,EO+,0.7666744889090367,0.5539711831658867,-0.48913650912306744,-0.3973728342842412,2.0032162245216885,5.717861333316356,35672.502536521446
162,EO-,0.49183228099658627,0.5024160437525403,-0.023909453160227377,-0.021893408221406972,2.0746228203629933,5.814082869710901,35672.502536521446
163,EC,1.1028513614863105,1.224806983419658,-1.7800368358401744,-1.4115473973716144,1.5506177089423798,5.834742769691244,35798.46153989308
163,EO+,0.649532268613844,0.7513012430516959,-0.7897937584550778,-0.7214693211685543,2.0032162245216885,6.168944951480726,35798.46153989308
163,EO-,0.3672883041988137,-0.6510092380214842,0.16162848153347584,0.4158295814954966,2.0746228203629933,5.459580803799573,35798.46153989308
164,EC,1.1442244500324814,0.9195640233434809,-1.348715543076475,-0.6519820268772245,1.5506177089423798,5.637754129759191,35493.40371265172
164,EO+,0.58631117592662,0.5701675839886767,-0.5710905480135402,-0.3173198770973609,2.0032162245216885,4.996616019676098,35493.40371265172
164,EO-,0.33633975545655825,-0.5826327132378282,0.36477956290154023,0.3515157443964669,2.0746228203629933,5.419460257574009,35493.40371265172
165,EC,1.2038108666187803,1.1864134608285735,-1.6828215045878292,-0.9554647485041199,1.5506177089423798,5.52070321805285,35613.17858561888
165,EO+,0.5954626211042134,0.6514658125123745,-0.3416352471914917,-0.22614287294935193,2.0032162245216885,5.614611755891932,35613.17858561888
165,EO-,0.5620696622663403,0.6128537513650724,0.10308810090752349,0.014098087844128422,2.0746228203629933,5.463723636377127,35613.17858561888
166,EC,1.0136677731202073,0.9269396621065962,-1.5043417391032636,-0.8560355403859665,1.5506177089423798,6.174091113642467,35552.2039966376
166,EO+,0.7429620489007303,0.7241836203069746,-0.705434905853967,-0.5860918264211401,2.0032162245216885,5.2938779036124455,35552.2039966376
166,EO-,0.2774174431388684,-0.29028900996984863,0.25503474110589847,0.35269114708990035,2.0746228203629933,5.30398528506942,35552.2039966376
167,EC,0.994286923837582,1.1569392320362084,-1.7406703533254249,-1.267787377566542,1.5506177089423798,5.207718056102534,35405.58820530089
167,EO+,0.9271512602510004,0.7786970399899383,-0.8341995917353944,-0.46266038745311044,2.0032162245216885,6.044820282160684,35405.58820530089
167,EO-,0.37664891484053264,-0.06914707117389919,0.24506697208658443,0.2536443970379961,2.0746228203629933,5.048539083762716,35405.58820530089
168,EC,1.052668997239338,0.8197452333183742,-1.6869167713191173,-0.9822238412121227,1.5506177089423798,6.068435893000279,35577.03496516213
168,EO+,0.7427057135338816,0.41726837591431876,-0.21636199358872285,-0.08486931829287718,2.0032162245216885,5.5540405503305355,35577.03496516213
168,EO-,0.3513043002260777,-0.06124763856040865,0.2011492947903,0.27811058364789576,2.0746228203629933,5.374973217175167,35577.03496516213
169,EC,1.1223582156032719,1.0503865962129535,-1.7164032895170456,-1.0910243957265138,1.5506177089423798,6.594978453279413,35914.42020079279
169,EO+,0.6732248110886528,0.8146413030832226,-0.7266495959998011,-0.6153560790241626,2.0032162245216885,5.945483507058949,35914.42020079279
169,EO-,0.48393460694336404,0.9487214023130707,0.028951103788373667,-0.2911253459552189,2.0746228203629933,5.582776752231252,35914.42020079279
170,EC,1.031706445533139,1.1659689572538665,-1.7929967935217137,-1.2642281935082915,1.5506177089423798,6.46826253236895,35728.583307692556
170,EO+,0.4769100820156728,0.39987527923293675,-0.4423523083571056,-0.11988957794694537,2.0032162245216885,5.621532267725756,35728.583307692556
170,EO-,0.5789126218883467,0.439175477654845,0.05303616910859146,0.08005369306684816,2.0746228203629933,5.378405823971686,35728.583307692556
171,EC,1.0720186745928473,1.216581521597334,-1.1653158811141842,-1.0332295717986417,1.5506177089423798,5.803111456747619,35364.830927093775
171,EO+,0.392895905442678,0.44112855727715655,-0.26088575586518364,-0.14644128937813117,2.0032162245216885,5.125556950346255,35364.830927093775
171,EO-,0.49887600559955714,0.41627107412029674,0.09535925839435501,0.12546361483390606,2.0746228203629933,4.949658050525148,35364.830927093775
172,EC,1.2361663254915238,1.3545334273420713,-1.9204707384729722,-1.344788352814858,1.5506177089423798,5.209122402545921,35583.94118022214
172,EO+,0.5522687475415432,0.5766987650624638,-0.3044537769038079,-0.359385566820247,2.0032162245216885,5.852085598090463,35583.94118022214
172,EO-,0.38424977358678775,0.812290567834167,0.04555954766686553,-0.4234868801491384,2.0746228203629933,5.56340675658643,35583.94118022214
173,EC,0.9620000561582988,1.2021619151480074,-1.6971707971816434,-1.3030656965188347,1.5506177089423798,5.779385643716828,35468.6824637302
173,EO+,0.7181736112879277,0.23858510875356903,-0.20709653141290835,-0.05230823087283745,2.0032162245216885,5.371311285583159,35468.6824637302
173,EO-,0.7328481072149313,0.006172784723275253,-0.2880948017396077,0.16165666816461,2.0746228203629933,5.260257823481574,35468.6824637302
174,EC,1.1211466068049365,0.954371633718579,-1.5191232343278196,-0.8453348405082504,1.5506177089423798,6.055342386442398,35676.53265287222
174,EO+,0.6267446763482026,0.6190029771139829,-0.6511411279796903,-0.5972893677825852,2.0032162245216885,5.503253232859636,35676.53265287222
174,EO-,0.5916534043702055,0.4500970141896553,0.05489579323948127,0.06016112650393486,2.0746228203629933,6.025732598543581,35676.53265287222
175,EC,1.0787290433925714,1.0933317092056902,-1.362432039249654,-1.0518279213286421,1.5506177089423798,5.882030673814379,35440.43586924823
175,EO+,0.6795826474719308,0.5202964528212484,-0.35968496525841065,-0.20162932199770128,2.0032162245216885,5.241169134210665,35440.43586924823
175,EO-,0.4383672268062089,0.9104884217090038,0.16742125060216767,-0.31497486406687647,2.0746228203629933,5.119216787711728,35440.43586924823
176,EC,1.2064357187275216,1.1904568120383163,-1.7278849373613885,-1.1754973855810913,1.5506177089423798,5.896362546106078,35375.10701902802
176,EO+,0.5533851728640149,0.40789556699913726,-0.4288617181297588,-0.3311086105467336,2.0032162245216885,5.33259260043862,35375.10701902802
176,EO-,0.5200698412084339,0.43307888921240756,0.15453750423711,0.20795901723828392,2.0746228203629933,4.9188920662359115,35375.10701902802
177,EC,1.1153201370441579,1.1180001150150893,-1.6345656755520834,-0.9674456785987333,1.5506177089423798,5.629883730623621,35620.12787720217
177,EO+,0.5611660486878417,0.46480958577828935,-0.797760571655401,-0.5068958140974444,2.0032162245216885,5.911210372028446,35620.12787720217
177,EO-,0.4547094657752901,-0.6352308360755713,0.02706524356794835,0.41769548180140637,2.0746228203629933,5.201373622779194,35620.12787720217
178,EC,0.984735517492174,1.0016185985709303,-1.459742654258665,-0.9012457764362037,1.5506177089423798,5.410274663304674,35401.3604276537
178,EO+,0.8006956462464134,0.332552737237998,-0.6440840209525824,-0.3889395110934434,2.0032162245216885,5.603032119563419,35401.3604276537
178,EO-,0.6645502765224311,0.8090782562007839,-0.012923030333825124,-0.2197388249637999,2.0746228203629933,5.598425482327572,35401.3604276537
179,EC,1.162300765706639,1.3973220513124684,-1.9761725369913248,-1.4113039953023745,1.5506177089423798,6.11717340114459,35713.50412971567
179,EO+,0.46522504190667907,0.07536510472831176,-0.45192580848255876,-0.06488534344888156,2.0032162245216885,5.784321054737632,35713.50412971567
179,EO-,0.6590744249710027,0.935986872041409,-0.08618286543749072,-0.3619685026110495,2.0746228203629933,5.1202830220683495,35713.50412971567
180,EC,1.1544171527290032,1.2576476626326714,-1.8085048375692307,-1.268458885410214,1.5506177089423798,5.486256634878395,35580.6230845624
180,EO+,0.4151472015739216,0.31384001531673744,-0.38994509641382935,-0.2886142573571084,2.0032162245216885,5.8938340182430355,35580.6230845624
180,EO-,0.4478160749947001,0.13644824217738982,0.0763736712776762,0.08894968615851705,2.0746228203629933,5.637601878271251,35580.6230845624
181,EC,1.0703993457505003,1.1997985952429309,-1.6109558542484872,-1.0315949537264173,1.5506177089423798,5.932017528374553,35608.99755964274
181,EO+,0.5335911240838895,0.3177758964103744,-0.41558074059509015,-0.3722726561125992,2.0032162245216885,5.95711444726586,35608.99755964274
181,EO-,0.5396008596298109,0.8284564605222203,0.0971034303054783,-0.18297280629038026,2.0746228203629933,5.138023829424275,35608.99755964274
182,EC,0.9821080703996439,1.1578502076074826,-1.3951041653807577,-1.1168628630294477,1.5506177089423798,5.802916277853949,35653.11723168427
182,EO+,0.6639037070810717,0.40927445004774643,-0.3213030800220927,-0.12706314851587913,2.0032162245216885,5.436206941593963,35653.11723168427
182,EO-,0.27465890053131614,-0.2985726285685778,0.1490385265435583,0.3558721692377276,2.0746228203629933,5.494283992170248,35653.11723168427
183,EC,1.2286792970880407,1.4436969611194173,-1.56544246980844,-1.2357138608334943,1.5506177089423798,5.454919923236399,35595.3658241069
183,EO+,0.650666000857791,0.5689599524450393,-0.3134998265488551,-0.2535397738758294,2.0032162245216885,5.701799101277192,35595.3658241069
183,EO-,0.564145457703855,-0.21676823037263432,0.25119412890952136,0.519030348555082,2.0746228203629933,4.735230032690588,35595.3658241069
184,EC,1.0037420263092212,1.2284163153256134,-1.6310794701252276,-1.293341753154787,1.5506177089423798,6.017850188365018,36069.53464749872
184,EO+,0.7218480219306619,0.6070207244271999,-0.31231006376208686,-0.09527074406295463,2.0032162245216885,5.864876507005029,36069.53464749872
184,EO-,0.37650034219320994,-0.0791503009927166,0.1673466518218449,0.30009917399155883,2.0746228203629933,6.240473517685084,36069.53464749872
185,EC,0.9921133830373399,0.9524672370899072,-1.1616050683129833,-0.7273862608984396,1.5506177089423798,6.249046609538587,35643.925815401584
185,EO+,0.7946663179750122,0.6572457960223691,-0.6456394014239127,-0.4772888241563772,2.0032162245216885,5.368637388687608,35643.925815401584
185,EO-,0.5964438416736342,-0.4553949797004911,-0.14797712498341187,0.37322226593279295,2.0746228203629933,5.213005454503335,35643.925815401584
186,EC,1.154509862302126,1.457471121455268,-1.5399864282387812,-1.3817209725645343,1.5506177089423798,5.44849805586856,35595.249380207526
186,EO+,0.49336643584157147,0.5886923005529481,-0.46574073527316767,-0.48854366086039097,2.0032162245216885,6.081196092603834,35595.249380207526
186,EO-,0.7292386460286286,0.42557282198012536,0.028268021525857244,0.06578422103378923,2.0746228203629933,5.115500601964023,35595.249380207526
187,EC,0.9184561511206545,1.2143671097588957,-0.9699893533779169,-0.7448054658403553,1.5506177089423798,5.510139961865372,35665.35768554142
187,EO+,0.4161366367775006,0.5047869677594161,-0.21092432311127096,-0.2610624097455296,2.0032162245216885,5.536293930494976,35665.35768554142
187,EO-,0.45581915373577025,-0.5996496916264111,0.19226446058809663,0.40666824653925926,2.0746228203629933,5.273007480997536,35665.35768554142
188,EC,1.037843559664542,1.08347015809953,-1.2150174212116795,-0.7506508319475873,1.5506177089423798,5.13929162921917,35469.73744409102
188,EO+,0.5264540982767133,0.2519221396740464,-0.47273252575975494,-0.23213338411926013,2.0032162245216885,5.546005549635328,35469.73744409102
188,EO-,0.15866399908343082,-0.1328283067496241,0.253455845851842,0.2230763106206383,2.0746228203629933,5.595033432041266,35469.73744409102
189,EC,1.122766896925212,1.3287638920041052,-1.6985110556743912,-1.1809928378844916,1.5506177089423798,5.443779300168691,35690.44413006598
189,EO+,0.5596634826653449,0.6726630134423759,-0.16798895937802252,-0.1284048712168923,2.0032162245216885,5.2321212591147574,35690.44413006598
189,EO-,0.4545919150082501,0.809766809601272,0.10112838655667043,-0.20561131564249813,2.0746228203629933,5.944712307897772,35690.44413006598
190,EC,1.1611279880313066,1.2539803162803251,-1.6183299516972751,-1.1272329133964871,1.5506177089423798,5.455919303186631,35645.39718677466
190,EO+,0.5460862823109339,0.3867709408479436,-0.4475190438768737,-0.19204576331893905,2.0032162245216885,5.805389881459358,35645.39718677466
190,EO-,0.43070104467742637,0.10177090466033314,0.1239747161388464,0.1773879239438621,2.0746228203629933,5.641751751662145,35645.39718677466
191,EC,0.9867573816787905,1.0336995140698986,-1.641651283358608,-1.2274961775653268,1.5506177089423798,5.803263496738159,35214.67498893615
191,EO+,0.5390575722278899,0.42465120573482623,-0.16133447783888047,-0.21195637190874578,2.0032162245216885,5.049884707861265,35214.67498893615
191,EO-,0.7471273299194231,-0.20367405231466887,-0.20972142703525334,0.3295519557805295,2.0746228203629933,4.9702057428457795,35214.67498893615
192,EC,1.2529462794219135,1.5041078171739573,-1.7813277807933339,-1.3046657430154984,1.5506177089423798,5.869371246723924,35888.506299048626
192,EO+,0.43439799706395255,0.4489383678275449,-0.2152782742954749,-0.36142426956047924,2.0032162245216885,5.703545822467621,35888.506299048626
192,EO-,0.5787441231243421,-0.49187769078989746,0.09961620640678111,0.40401144698998415,2.0746228203629933,5.529333298529185,35888.506299048626
193,EC,0.9894396742757791,1.139076100107908,-1.3609432178254879,-1.0401764225219878,1.5506177089423798,5.282525575191935,35201.221649197105
193,EO+,0.7581293383538832,0.46076828274554527,-0.8088735655966214,-0.36382312592337474,2.0032162245216885,5.229375795907506,35201.221649197105
193,EO-,0.25930910348654607,-0.3614216046786285,0.21722554502017663,0.5334646381078716,2.0746228203629933,4.619319360978638,35201.221649197105
194,EC,1.1751431861036397,1.2730618712503792,-1.7689533469905385,-1.0123283843332151,1.5506177089423798,5.7057954638242325,35776.229665900886
194,EO+,0.8094280150628929,0.7719929880816823,-0.47050201927923446,-0.33845918852099144,2.0032162245216885,5.857557392268658,35776.229665900886
194,EO-,0.20667554657790857,-0.24955496985280484,0.054398029427084195,0.1988028529821158,2.0746228203629933,5.502869383702963,35776.229665900886
195,EC,1.15543304414392,1.2566142489244432,-1.8326329612347552,-1.3918402831357743,1.5506177089423798,6.208854687011758,35707.77492582272
195,EO+,0.7197790284369288,0.7730460734550759,-0.6027747844407674,-0.5189009550997777,2.0032162245216885,5.622944994885594,35707.77492582272
195,EO-,0.5627960317212423,-0.14532442012730934,-0.11016192509957186,0.3238744533375306,2.0746228203629933,5.3585018358779966,35707.77492582272
196,EC,1.136677278982486,1.2349837282930969,-1.567419156233197,-1.0335988856132152,1.5506177089423798,6.178531368834937,35958.76554196481
196,EO+,0.5849982809022233,0.438895554076457,-0.21880078096446254,-0.16550456626463744,2.0032162245216885,6.109608087360523,35958.76554196481
196,EO-,0.6860868704532406,-0.738229186376073,-0.19583017982900544,0.424525742496351,2.0746228203629933,5.11980566724152,35958.76554196481
197,EC,0.8345551915688908,0.5489888436228272,-1.4183372777578973,-0.8022640755754795,1.5506177089423798,5.94084700991127,35530.70286786687
197,EO+,0.5082920574719177,0.5133932041226584,-0.36203200386700796,-0.28654919346926977,2.0032162245216885,5.897717231817102,35530.70286786687
197,EO-,0.4110878848013086,0.8713800699394937,0.05784908164665744,-0.3739132266019241,2.0746228203629933,5.431079679065329,35530.70286786687
198,EC,1.0583453129873066,0.9871468995483226,-1.3792683440055529,-0.6727020894434034,1.5506177089423798,5.473818260788502,35559.94440228074
198,EO+,0.71116327853722,0.28716203543632446,-0.7428918221716442,-0.3421180879940783,2.0032162245216885,5.914927972268732,35559.94440228074
198,EO-,0.5540827921843728,-0.16078333231740588,-0.023416702731955917,0.3434947487447425,2.0746228203629933,5.190260544568867,35559.94440228074
199,EC,1.1853747430342072,1.3066709104013512,-1.5691361477327797,-1.0673954094408353,1.5506177089423798,5.675082903995191,35790.507354297435
199,EO+,0.7057535690597025,0.5619714563519647,-0.31936943016844965,-0.042023147627292146,2.0032162245216885,5.819963380100919,35790.507354297435
199,EO-,0.24666316181320236,-0.5518852172327082,0.1441992480063929,0.2728191030421706,2.0746228203629933,5.281340848501147,35790.507354297435
